fullvisitorId,total_visitor_transactions,visitId,visitNumber,uniqueid,newCustomer,featureSummary,eventName,transactions,exited,eventNumberDetailed,eventTimeStamp,eventNameDetailed,pagePath,completedVisitId,firstCompleteEvent
5185882727774791811,1,1499266814,2,51858827277747918111499266814,0,NULL,basket,1,0,19,"2022-11-02 16:59:14"," basket",/basket.html,1499266814,23
5185882727774791811,1,1499266814,2,51858827277747918111499266814,0,NULL,yourinfo,1,0,20,"2022-11-02 16:59:15"," yourinfo",/yourinfo.html,1499266814,23
5185882727774791811,1,1499266814,2,51858827277747918111499266814,0,NULL,payment,1,0,21,"2022-11-02 16:59:16"," payment",/payment.html,1499266814,23
5185882727774791811,1,1499266814,2,51858827277747918111499266814,0,NULL,revieworder,1,0,22,"2022-11-02 16:59:17"," revieworder",/revieworder.html,1499266814,23
5185882727774791811,1,1499266814,2,51858827277747918111499266814,0,NULL,ordercomplete,1,0,23,"2022-11-02 16:59:18"," ordercomplete",/ordercompleted.html,1499266814,23
5199370466032130686,1,1501292650,2,51993704660321306861501292650,0,NULL,Landing,1,0,1,"2022-11-02 16:58:56"," Landing",/store.html,1501292650,19
5199370466032130686,1,1501292650,2,51993704660321306861501292650,0,NULL,basket,1,0,2,"2022-11-02 16:58:57"," basket",/basket.html,1501292650,19
5199370466032130686,1,1501292650,2,51993704660321306861501292650,0,NULL,singin,1,0,3,"2022-11-02 16:58:58"," singin",/signin.html,1501292650,19
5199370466032130686,1,1501292650,2,51993704660321306861501292650,0,NULL,store,1,0,4,"2022-11-02 16:58:59"," store",/store.html,1501292650,19
5199370466032130686,1,1501292650,2,51993704660321306861501292650,0,NULL,myaccount,1,0,5,"2022-11-02 16:59:00"," myaccount",/myaccount.html?mode=billingaddress,1501292650,19
5199370466032130686,1,1501292650,2,51993704660321306861501292650,0,NULL,myaccount,1,0,6,"2022-11-02 16:59:01"," myaccount",/myaccount.html?mode=vieworder,1501292650,19
5199370466032130686,1,1501292650,2,51993704660321306861501292650,0,NULL,myaccount,1,0,7,"2022-11-02 16:59:02"," myaccount",/myaccount.html?mode=activities,1501292650,19
5199370466032130686,1,1501292650,2,51993704660321306861501292650,0,shopbycategory,productbrowse,1,0,8,"2022-11-02 16:59:03"," productbrowseshopbycategory",/google+redesign/apparel,1501292650,19
5199370466032130686,1,1501292650,2,51993704660321306861501292650,0,NULL,store,1,0,9,"2022-11-02 16:59:04"," store",/store.html,1501292650,19
5199370466032130686,1,1501292650,2,51993704660321306861501292650,0,"store quickview",store,1,0,10,"2022-11-02 16:59:05"," storestore quickview",/store.html/quickview,1501292650,19
5199370466032130686,1,1501292650,2,51993704660321306861501292650,0,NULL,basket,1,0,11,"2022-11-02 16:59:06"," basket",/basket.html,1501292650,19
5199370466032130686,1,1501292650,2,51993704660321306861501292650,0,NULL,yourinfo,1,0,12,"2022-11-02 16:59:07"," yourinfo",/yourinfo.html,1501292650,19
5199370466032130686,1,1501292650,2,51993704660321306861501292650,0,NULL,payment,1,0,13,"2022-11-02 16:59:08"," payment",/payment.html,1501292650,19
5199370466032130686,1,1501292650,2,51993704660321306861501292650,0,NULL,revieworder,1,0,14,"2022-11-02 16:59:09"," revieworder",/revieworder.html,1501292650,19
5199370466032130686,1,1501292650,2,51993704660321306861501292650,0,NULL,basket,1,0,15,"2022-11-02 16:59:10"," basket",/basket.html,1501292650,19
5199370466032130686,1,1501292650,2,51993704660321306861501292650,0,NULL,yourinfo,1,0,16,"2022-11-02 16:59:11"," yourinfo",/yourinfo.html,1501292650,19
5199370466032130686,1,1501292650,2,51993704660321306861501292650,0,NULL,payment,1,0,17,"2022-11-02 16:59:12"," payment",/payment.html,1501292650,19
5199370466032130686,1,1501292650,2,51993704660321306861501292650,0,NULL,revieworder,1,0,18,"2022-11-02 16:59:13"," revieworder",/revieworder.html,1501292650,19
5199370466032130686,1,1501292650,2,51993704660321306861501292650,0,NULL,ordercomplete,1,0,19,"2022-11-02 16:59:14"," ordercomplete",/ordercompleted.html,1501292650,19
5215840735346366486,4,1500902634,1,52158407353463664861500902634,1,NULL,Landing,1,0,1,"2022-11-02 16:58:56"," Landing",/home,1500902634,14
5215840735346366486,4,1500902634,1,52158407353463664861500902634,1,shopbybrand,productbrowse,1,0,2,"2022-11-02 16:58:57"," productbrowseshopbybrand",/google+redesign/shop+by+brand/google,1500902634,14
5215840735346366486,4,1500902634,1,52158407353463664861500902634,1,shopbycategory,productbrowse,1,0,3,"2022-11-02 16:58:58"," productbrowseshopbycategory",/google+redesign/drinkware/mugs+and+cups,1500902634,14
5215840735346366486,4,1500902634,1,52158407353463664861500902634,1,quickview,productbrowse,1,0,4,"2022-11-02 16:58:59"," productbrowsequickview",/google+redesign/drinkware/mugs+and+cups/quickview,1500902634,14
5215840735346366486,4,1500902634,1,52158407353463664861500902634,1,shopbycategory,productbrowse,1,0,5,"2022-11-02 16:59:00"," productbrowseshopbycategory",/google+redesign/accessories/fun,1500902634,14
5215840735346366486,4,1500902634,1,52158407353463664861500902634,1,shopbycategory,productbrowse,1,0,6,"2022-11-02 16:59:01"," productbrowseshopbycategory",/google+redesign/office/notebooks++journals,1500902634,14
5215840735346366486,4,1500902634,1,52158407353463664861500902634,1,quickview,productbrowse,1,0,7,"2022-11-02 16:59:02"," productbrowsequickview",/google+redesign/office/notebooks++journals/quickview,1500902634,14
5215840735346366486,4,1500902634,1,52158407353463664861500902634,1,NULL,basket,1,0,8,"2022-11-02 16:59:03"," basket",/basket.html,1500902634,14
5215840735346366486,4,1500902634,1,52158407353463664861500902634,1,NULL,singin,1,0,9,"2022-11-02 16:59:04"," singin",/signin.html,1500902634,14
5215840735346366486,4,1500902634,1,52158407353463664861500902634,1,NULL,basket,1,0,10,"2022-11-02 16:59:05"," basket",/basket.html,1500902634,14
5215840735346366486,4,1500902634,1,52158407353463664861500902634,1,NULL,yourinfo,1,0,11,"2022-11-02 16:59:06"," yourinfo",/yourinfo.html,1500902634,14
5215840735346366486,4,1500902634,1,52158407353463664861500902634,1,NULL,payment,1,0,12,"2022-11-02 16:59:07"," payment",/payment.html,1500902634,14
5215840735346366486,4,1500902634,1,52158407353463664861500902634,1,NULL,revieworder,1,0,13,"2022-11-02 16:59:08"," revieworder",/revieworder.html,1500902634,14
5215840735346366486,4,1500902634,1,52158407353463664861500902634,1,NULL,ordercomplete,1,0,14,"2022-11-02 16:59:09"," ordercomplete",/ordercompleted.html,1500902634,14
5215840735346366486,4,1501164589,2,52158407353463664861501164589,0,NULL,Landing,1,0,1,"2022-11-02 16:58:56"," Landing",/home,1501164589,15
5215840735346366486,4,1501164589,2,52158407353463664861501164589,0,shopbycategory,productbrowse,1,0,2,"2022-11-02 16:58:57"," productbrowseshopbycategory",/google+redesign/bags/water+bottles+and+tumblers,1501164589,15
5215840735346366486,4,1501164589,2,52158407353463664861501164589,0,quickview,productbrowse,1,0,3,"2022-11-02 16:58:58"," productbrowsequickview",/google+redesign/bags/water+bottles+and+tumblers/quickview,1501164589,15
5215840735346366486,4,1501164589,2,52158407353463664861501164589,0,shopbycategory,productbrowse,1,0,4,"2022-11-02 16:58:59"," productbrowseshopbycategory",/google+redesign/accessories/fun,1501164589,15
5215840735346366486,4,1501164589,2,52158407353463664861501164589,0,quickview,productbrowse,1,0,5,"2022-11-02 16:59:00"," productbrowsequickview",/google+redesign/accessories/fun/quickview,1501164589,15
5215840735346366486,4,1501164589,2,52158407353463664861501164589,0,shopbycategory,productbrowse,1,0,6,"2022-11-02 16:59:01"," productbrowseshopbycategory",/google+redesign/accessories/sports++fitness,1501164589,15
5215840735346366486,4,1501164589,2,52158407353463664861501164589,0,shopbycategory,productbrowse,1,0,7,"2022-11-02 16:59:02"," productbrowseshopbycategory",/google+redesign/accessories/fun,1501164589,15
5215840735346366486,4,1501164589,2,52158407353463664861501164589,0,quickview,productbrowse,1,0,8,"2022-11-02 16:59:03"," productbrowsequickview",/google+redesign/accessories/fun/quickview,1501164589,15
5215840735346366486,4,1501164589,2,52158407353463664861501164589,0,NULL,basket,1,0,9,"2022-11-02 16:59:04"," basket",/basket.html,1501164589,15
5215840735346366486,4,1501164589,2,52158407353463664861501164589,0,NULL,singin,1,0,10,"2022-11-02 16:59:05"," singin",/signin.html,1501164589,15
5215840735346366486,4,1501164589,2,52158407353463664861501164589,0,NULL,basket,1,0,11,"2022-11-02 16:59:06"," basket",/basket.html,1501164589,15
5215840735346366486,4,1501164589,2,52158407353463664861501164589,0,NULL,yourinfo,1,0,12,"2022-11-02 16:59:07"," yourinfo",/yourinfo.html,1501164589,15
5215840735346366486,4,1501164589,2,52158407353463664861501164589,0,NULL,payment,1,0,13,"2022-11-02 16:59:08"," payment",/payment.html,1501164589,15
5215840735346366486,4,1501164589,2,52158407353463664861501164589,0,NULL,revieworder,1,0,14,"2022-11-02 16:59:09"," revieworder",/revieworder.html,1501164589,15
5215840735346366486,4,1501164589,2,52158407353463664861501164589,0,NULL,ordercomplete,1,0,15,"2022-11-02 16:59:10"," ordercomplete",/ordercompleted.html,1501164589,15
5215840735346366486,4,1501245903,3,52158407353463664861501245903,0,NULL,Landing,1,0,1,"2022-11-02 16:58:56"," Landing",/home,1501245903,10
5215840735346366486,4,1501245903,3,52158407353463664861501245903,0,shopbycategory,productbrowse,1,0,2,"2022-11-02 16:58:57"," productbrowseshopbycategory",/google+redesign/drinkware/mugs+and+cups,1501245903,10
5215840735346366486,4,1501245903,3,52158407353463664861501245903,0,quickview,productbrowse,1,0,3,"2022-11-02 16:58:58"," productbrowsequickview",/google+redesign/drinkware/mugs+and+cups/quickview,1501245903,10
5215840735346366486,4,1501245903,3,52158407353463664861501245903,0,NULL,basket,1,0,4,"2022-11-02 16:58:59"," basket",/basket.html,1501245903,10
5215840735346366486,4,1501245903,3,52158407353463664861501245903,0,NULL,singin,1,0,5,"2022-11-02 16:59:00"," singin",/signin.html,1501245903,10
5215840735346366486,4,1501245903,3,52158407353463664861501245903,0,NULL,basket,1,0,6,"2022-11-02 16:59:01"," basket",/basket.html,1501245903,10
5215840735346366486,4,1501245903,3,52158407353463664861501245903,0,NULL,yourinfo,1,0,7,"2022-11-02 16:59:02"," yourinfo",/yourinfo.html,1501245903,10
5215840735346366486,4,1501245903,3,52158407353463664861501245903,0,NULL,payment,1,0,8,"2022-11-02 16:59:03"," payment",/payment.html,1501245903,10
5215840735346366486,4,1501245903,3,52158407353463664861501245903,0,NULL,revieworder,1,0,9,"2022-11-02 16:59:04"," revieworder",/revieworder.html,1501245903,10
5215840735346366486,4,1501245903,3,52158407353463664861501245903,0,NULL,ordercomplete,1,0,10,"2022-11-02 16:59:05"," ordercomplete",/ordercompleted.html,1501245903,10
5215840735346366486,4,1501271535,4,52158407353463664861501271535,0,NULL,Landing,1,0,1,"2022-11-02 16:58:56"," Landing",/home,1501271535,16
5215840735346366486,4,1501271535,4,52158407353463664861501271535,0,shopbycategory,productbrowse,1,0,2,"2022-11-02 16:58:57"," productbrowseshopbycategory",/google+redesign/accessories/fun,1501271535,16
5215840735346366486,4,1501271535,4,52158407353463664861501271535,0,quickview,productbrowse,1,0,3,"2022-11-02 16:58:58"," productbrowsequickview",/google+redesign/accessories/fun/quickview,1501271535,16
5215840735346366486,4,1501271535,4,52158407353463664861501271535,0,shopbycategory,productpage,1,0,4,"2022-11-02 16:58:59"," productpageshopbycategory",/google+redesign/lifestyle/fun/malibu+sunglasses.axd,1501271535,16
5215840735346366486,4,1501271535,4,52158407353463664861501271535,0,shopbycategory,productbrowse,1,0,5,"2022-11-02 16:59:00"," productbrowseshopbycategory",/google+redesign/accessories/fun,1501271535,16
5215840735346366486,4,1501271535,4,52158407353463664861501271535,0,quickview,productbrowse,1,0,6,"2022-11-02 16:59:01"," productbrowsequickview",/google+redesign/accessories/fun/quickview,1501271535,16
5215840735346366486,4,1501271535,4,52158407353463664861501271535,0,shopbycategory,productbrowse,1,0,7,"2022-11-02 16:59:02"," productbrowseshopbycategory",/google+redesign/office/office+other,1501271535,16
5215840735346366486,4,1501271535,4,52158407353463664861501271535,0,shopbycategory,productbrowse,1,0,8,"2022-11-02 16:59:03"," productbrowseshopbycategory",/google+redesign/accessories/housewares,1501271535,16
5215840735346366486,4,1501271535,4,52158407353463664861501271535,0,quickview,productbrowse,1,0,9,"2022-11-02 16:59:04"," productbrowsequickview",/google+redesign/accessories/housewares/quickview,1501271535,16
5215840735346366486,4,1501271535,4,52158407353463664861501271535,0,NULL,basket,1,0,10,"2022-11-02 16:59:05"," basket",/basket.html,1501271535,16
5215840735346366486,4,1501271535,4,52158407353463664861501271535,0,NULL,singin,1,0,11,"2022-11-02 16:59:06"," singin",/signin.html,1501271535,16
5215840735346366486,4,1501271535,4,52158407353463664861501271535,0,NULL,basket,1,0,12,"2022-11-02 16:59:07"," basket",/basket.html,1501271535,16
5215840735346366486,4,1501271535,4,52158407353463664861501271535,0,NULL,yourinfo,1,0,13,"2022-11-02 16:59:08"," yourinfo",/yourinfo.html,1501271535,16
5215840735346366486,4,1501271535,4,52158407353463664861501271535,0,NULL,payment,1,0,14,"2022-11-02 16:59:09"," payment",/payment.html,1501271535,16
5215840735346366486,4,1501271535,4,52158407353463664861501271535,0,NULL,revieworder,1,0,15,"2022-11-02 16:59:10"," revieworder",/revieworder.html,1501271535,16
5215840735346366486,4,1501271535,4,52158407353463664861501271535,0,NULL,ordercomplete,1,0,16,"2022-11-02 16:59:11"," ordercomplete",/ordercompleted.html,1501271535,16
5224330515080725566,1,1499799777,1,52243305150807255661499799777,1,NULL,Landing,1,0,1,"2022-11-02 16:58:56"," Landing",/home,1499799777,31
5224330515080725566,1,1499799777,1,52243305150807255661499799777,1,shopbycategory,productbrowse,1,0,2,"2022-11-02 16:58:57"," productbrowseshopbycategory",/google+redesign/apparel/mens/mens+outerwear,1499799777,31
5224330515080725566,1,1499799777,1,52243305150807255661499799777,1,shopbycategory,productbrowse,1,0,3,"2022-11-02 16:58:58"," productbrowseshopbycategory",/google+redesign/apparel/mens/mens+t+shirts,1499799777,31
5224330515080725566,1,1499799777,1,52243305150807255661499799777,1,shopbycategory,productbrowse,1,0,4,"2022-11-02 16:58:59"," productbrowseshopbycategory",/google+redesign/apparel/mens/mens+performance+wear,1499799777,31
5224330515080725566,1,1499799777,1,52243305150807255661499799777,1,shopbycategory,productbrowse,1,0,5,"2022-11-02 16:59:00"," productbrowseshopbycategory",/google+redesign/accessories/pet,1499799777,31
5224330515080725566,1,1499799777,1,52243305150807255661499799777,1,shopbycategory,productbrowse,1,0,6,"2022-11-02 16:59:01"," productbrowseshopbycategory",/google+redesign/apparel/mens/mens+outerwear,1499799777,31
5224330515080725566,1,1499799777,1,52243305150807255661499799777,1,shopbycategory,productpage,1,0,7,"2022-11-02 16:59:02"," productpageshopbycategory",/google+redesign/apparel/men+s+t+shirts/youtube+mens+fleece+hoodie+black.axd,1499799777,31
5224330515080725566,1,1499799777,1,52243305150807255661499799777,1,shopbycategory,productbrowse,1,0,8,"2022-11-02 16:59:03"," productbrowseshopbycategory",/google+redesign/apparel/mens/mens+outerwear,1499799777,31
5224330515080725566,1,1499799777,1,52243305150807255661499799777,1,shopbycategory,productbrowse,1,0,9,"2022-11-02 16:59:04"," productbrowseshopbycategory",/google+redesign/apparel/mens/mens+t+shirts,1499799777,31
5224330515080725566,1,1499799777,1,52243305150807255661499799777,1,quickview,productbrowse,1,0,10,"2022-11-02 16:59:05"," productbrowsequickview",/google+redesign/apparel/mens/mens+t+shirts/quickview,1499799777,31
5224330515080725566,1,1499799777,1,52243305150807255661499799777,1,shopbycategory,productpage,1,0,11,"2022-11-02 16:59:06"," productpageshopbycategory",/google+redesign/apparel/android+mens+engineeer+short+sleeve+tee+charcoal.axd,1499799777,31
5224330515080725566,1,1499799777,1,52243305150807255661499799777,1,shopbycategory,productpage,1,0,12,"2022-11-02 16:59:07"," productpageshopbycategory",/google+redesign/apparel/men+s+t+shirts/youtube+mens+short+sleeve+hero+tee+3xl+bla.axd,1499799777,31
5224330515080725566,1,1499799777,1,52243305150807255661499799777,1,shopbycategory,productpage,1,0,13,"2022-11-02 16:59:08"," productpageshopbycategory",/google+redesign/apparel/men+s+t+shirts/android+mens+short+sleeve+hero+tee+heather.axd,1499799777,31
5224330515080725566,1,1499799777,1,52243305150807255661499799777,1,shopbycategory,productbrowse,1,0,14,"2022-11-02 16:59:09"," productbrowseshopbycategory",/google+redesign/apparel/mens/mens+t+shirts,1499799777,31
5224330515080725566,1,1499799777,1,52243305150807255661499799777,1,shopbycategory,productpage,1,0,15,"2022-11-02 16:59:10"," productpageshopbycategory",/google+redesign/apparel/men+s+t+shirts/android+mens+s+s+triblend+hero+tee+grey.axd,1499799777,31
5224330515080725566,1,1499799777,1,52243305150807255661499799777,1,shopbycategory,productbrowse,1,0,16,"2022-11-02 16:59:11"," productbrowseshopbycategory",/google+redesign/apparel/mens/mens+t+shirts,1499799777,31
5224330515080725566,1,1499799777,1,52243305150807255661499799777,1,shopbycategory,productpage,1,0,17,"2022-11-02 16:59:12"," productpageshopbycategory",/google+redesign/apparel/men+s+t+shirts/android+mens+short+sleeve+hero+tee+white.axd,1499799777,31
5224330515080725566,1,1499799777,1,52243305150807255661499799777,1,shopbycategory,productbrowse,1,0,18,"2022-11-02 16:59:13"," productbrowseshopbycategory",/google+redesign/apparel/mens/mens+t+shirts,1499799777,31
5224330515080725566,1,1499799777,1,52243305150807255661499799777,1,shopbycategory,productbrowse,1,0,19,"2022-11-02 16:59:14"," productbrowseshopbycategory",/google+redesign/accessories/fun,1499799777,31
5224330515080725566,1,1499799777,1,52243305150807255661499799777,1,shopbycategory,productbrowse,1,0,20,"2022-11-02 16:59:15"," productbrowseshopbycategory",/google+redesign/drinkware/mugs+and+cups,1499799777,31
5224330515080725566,1,1499799777,1,52243305150807255661499799777,1,quickview,productbrowse,1,0,21,"2022-11-02 16:59:16"," productbrowsequickview",/google+redesign/drinkware/mugs+and+cups/quickview,1499799777,31
5224330515080725566,1,1499799777,1,52243305150807255661499799777,1,shopbycategory,productpage,1,0,22,"2022-11-02 16:59:17"," productpageshopbycategory",/google+redesign/drinkware/mugs/android+4oz+rise+mug.axd,1499799777,31
5224330515080725566,1,1499799777,1,52243305150807255661499799777,1,NULL,basket,1,0,23,"2022-11-02 16:59:18"," basket",/basket.html,1499799777,31
5224330515080725566,1,1499799777,1,52243305150807255661499799777,1,NULL,singin,1,0,24,"2022-11-02 16:59:19"," singin",/signin.html,1499799777,31
5224330515080725566,1,1499799777,1,52243305150807255661499799777,1,NULL,register,1,0,25,"2022-11-02 16:59:20"," register",/registersuccess.html,1499799777,31
5224330515080725566,1,1499799777,1,52243305150807255661499799777,1,NULL,store,1,0,26,"2022-11-02 16:59:21"," store",/store.html,1499799777,31
5224330515080725566,1,1499799777,1,52243305150807255661499799777,1,NULL,basket,1,0,27,"2022-11-02 16:59:22"," basket",/basket.html,1499799777,31
5224330515080725566,1,1499799777,1,52243305150807255661499799777,1,NULL,yourinfo,1,0,28,"2022-11-02 16:59:23"," yourinfo",/yourinfo.html,1499799777,31
5224330515080725566,1,1499799777,1,52243305150807255661499799777,1,NULL,payment,1,0,29,"2022-11-02 16:59:24"," payment",/payment.html,1499799777,31
5224330515080725566,1,1499799777,1,52243305150807255661499799777,1,NULL,revieworder,1,0,30,"2022-11-02 16:59:25"," revieworder",/revieworder.html,1499799777,31
5224330515080725566,1,1499799777,1,52243305150807255661499799777,1,NULL,ordercomplete,1,0,31,"2022-11-02 16:59:26"," ordercomplete",/ordercompleted.html,1499799777,31
5232863160454746212,1,1501280815,2,52328631604547462121501280815,0,NULL,Landing,1,0,1,"2022-11-02 16:58:56"," Landing",/store.html,1501280815,10
5232863160454746212,1,1501280815,2,52328631604547462121501280815,0,shopbycategory,productbrowse,1,0,2,"2022-11-02 16:58:57"," productbrowseshopbycategory",/google+redesign/apparel/mens/mens+t+shirts,1501280815,10
5232863160454746212,1,1501280815,2,52328631604547462121501280815,0,quickview,productbrowse,1,0,3,"2022-11-02 16:58:58"," productbrowsequickview",/google+redesign/apparel/mens/mens+t+shirts/quickview,1501280815,10
5232863160454746212,1,1501280815,2,52328631604547462121501280815,0,NULL,basket,1,0,4,"2022-11-02 16:58:59"," basket",/basket.html,1501280815,10
5232863160454746212,1,1501280815,2,52328631604547462121501280815,0,NULL,singin,1,0,5,"2022-11-02 16:59:00"," singin",/signin.html,1501280815,10
5232863160454746212,1,1501280815,2,52328631604547462121501280815,0,NULL,basket,1,0,6,"2022-11-02 16:59:01"," basket",/basket.html,1501280815,10
5232863160454746212,1,1501280815,2,52328631604547462121501280815,0,NULL,yourinfo,1,0,7,"2022-11-02 16:59:02"," yourinfo",/yourinfo.html,1501280815,10
5232863160454746212,1,1501280815,2,52328631604547462121501280815,0,NULL,payment,1,0,8,"2022-11-02 16:59:03"," payment",/payment.html,1501280815,10
5232863160454746212,1,1501280815,2,52328631604547462121501280815,0,NULL,revieworder,1,0,9,"2022-11-02 16:59:04"," revieworder",/revieworder.html,1501280815,10
5232863160454746212,1,1501280815,2,52328631604547462121501280815,0,NULL,ordercomplete,1,0,10,"2022-11-02 16:59:05"," ordercomplete",/ordercompleted.html,1501280815,10
5239443997664471780,1,1501364305,2,52394439976644717801501364305,0,NULL,Landing,1,0,1,"2022-11-02 16:58:56"," Landing",/home,1501364305,17
5239443997664471780,1,1501364305,2,52394439976644717801501364305,0,NULL,basket,1,0,2,"2022-11-02 16:58:57"," basket",/basket.html,1501364305,17
5239443997664471780,1,1501364305,2,52394439976644717801501364305,0,shopbycategory,productbrowse,1,0,3,"2022-11-02 16:58:58"," productbrowseshopbycategory",/google+redesign/apparel/mens/mens+performance+wear,1501364305,17
5239443997664471780,1,1501364305,2,52394439976644717801501364305,0,quickview,productbrowse,1,0,4,"2022-11-02 16:58:59"," productbrowsequickview",/google+redesign/apparel/mens/mens+performance+wear/quickview,1501364305,17
5239443997664471780,1,1501364305,2,52394439976644717801501364305,0,shopbycategory,productbrowse,1,0,5,"2022-11-02 16:59:00"," productbrowseshopbycategory",/google+redesign/apparel/mens/mens+t+shirts,1501364305,17
5239443997664471780,1,1501364305,2,52394439976644717801501364305,0,quickview,productbrowse,1,0,6,"2022-11-02 16:59:01"," productbrowsequickview",/google+redesign/apparel/mens/mens+t+shirts/quickview,1501364305,17
5239443997664471780,1,1501364305,2,52394439976644717801501364305,0,NULL,basket,1,0,7,"2022-11-02 16:59:02"," basket",/basket.html,1501364305,17
5239443997664471780,1,1501364305,2,52394439976644717801501364305,0,NULL,yourinfo,1,0,8,"2022-11-02 16:59:03"," yourinfo",/yourinfo.html,1501364305,17
5239443997664471780,1,1501364305,2,52394439976644717801501364305,0,shopbycategory,productbrowse,1,0,9,"2022-11-02 16:59:04"," productbrowseshopbycategory",/google+redesign/accessories/stickers/home,1501364305,17
5239443997664471780,1,1501364305,2,52394439976644717801501364305,0,NULL,basket,1,0,10,"2022-11-02 16:59:05"," basket",/basket.html,1501364305,17
5239443997664471780,1,1501364305,2,52394439976644717801501364305,0,shopbycategory,productbrowse,1,0,11,"2022-11-02 16:59:06"," productbrowseshopbycategory",/google+redesign/drinkware/mugs+and+cups,1501364305,17
5239443997664471780,1,1501364305,2,52394439976644717801501364305,0,shopbycategory,productbrowse,1,0,12,"2022-11-02 16:59:07"," productbrowseshopbycategory",/google+redesign/bags/backpacks/home,1501364305,17
5239443997664471780,1,1501364305,2,52394439976644717801501364305,0,shopbycategory,productbrowse,1,0,13,"2022-11-02 16:59:08"," productbrowseshopbycategory",/google+redesign/bags/more+bags,1501364305,17
5239443997664471780,1,1501364305,2,52394439976644717801501364305,0,NULL,yourinfo,1,0,14,"2022-11-02 16:59:09"," yourinfo",/yourinfo.html,1501364305,17
5239443997664471780,1,1501364305,2,52394439976644717801501364305,0,NULL,payment,1,0,15,"2022-11-02 16:59:10"," payment",/payment.html,1501364305,17
5239443997664471780,1,1501364305,2,52394439976644717801501364305,0,NULL,revieworder,1,0,16,"2022-11-02 16:59:11"," revieworder",/revieworder.html,1501364305,17
5239443997664471780,1,1501364305,2,52394439976644717801501364305,0,NULL,ordercomplete,1,0,17,"2022-11-02 16:59:12"," ordercomplete",/ordercompleted.html,1501364305,17
5248418277725722133,1,1501077990,1,52484182777257221331501077990,1,NULL,Landing,1,0,1,"2022-11-02 16:58:56"," Landing",/home,1501077990,20
5248418277725722133,1,1501077990,1,52484182777257221331501077990,1,shopbycategory,productbrowse,1,0,2,"2022-11-02 16:58:57"," productbrowseshopbycategory",/google+redesign/accessories/fun,1501077990,20
5248418277725722133,1,1501077990,1,52484182777257221331501077990,1,shopbycategory,productbrowse,1,0,3,"2022-11-02 16:58:58"," productbrowseshopbycategory",/google+redesign/accessories/stickers/home,1501077990,20
5248418277725722133,1,1501077990,1,52484182777257221331501077990,1,shopbycategory,productbrowse,1,0,4,"2022-11-02 16:58:59"," productbrowseshopbycategory",/google+redesign/office/writing+instruments,1501077990,20
5248418277725722133,1,1501077990,1,52484182777257221331501077990,1,quickview,productbrowse,1,0,5,"2022-11-02 16:59:00"," productbrowsequickview",/google+redesign/accessories/stickers//quickview,1501077990,20
5248418277725722133,1,1501077990,1,52484182777257221331501077990,1,shopbycategory,productpage,1,0,6,"2022-11-02 16:59:01"," productpageshopbycategory",/google+redesign/office/stickers/google+doodle+decal.axd,1501077990,20
5248418277725722133,1,1501077990,1,52484182777257221331501077990,1,NULL,basket,1,0,7,"2022-11-02 16:59:02"," basket",/basket.html,1501077990,20
5248418277725722133,1,1501077990,1,52484182777257221331501077990,1,shopbycategory,productbrowse,1,0,8,"2022-11-02 16:59:03"," productbrowseshopbycategory",/google+redesign/accessories/stickers/home,1501077990,20
5248418277725722133,1,1501077990,1,52484182777257221331501077990,1,quickview,productbrowse,1,0,9,"2022-11-02 16:59:04"," productbrowsequickview",/google+redesign/accessories/stickers//quickview,1501077990,20
5248418277725722133,1,1501077990,1,52484182777257221331501077990,1,shopbycategory,productbrowse,1,0,10,"2022-11-02 16:59:05"," productbrowseshopbycategory",/google+redesign/office/writing+instruments,1501077990,20
5248418277725722133,1,1501077990,1,52484182777257221331501077990,1,shopbycategory,productbrowse,1,0,11,"2022-11-02 16:59:06"," productbrowseshopbycategory",/google+redesign/electronics/power,1501077990,20
5248418277725722133,1,1501077990,1,52484182777257221331501077990,1,shopbycategory,productbrowse,1,0,12,"2022-11-02 16:59:07"," productbrowseshopbycategory",/google+redesign/bags/water+bottles+and+tumblers,1501077990,20
5248418277725722133,1,1501077990,1,52484182777257221331501077990,1,quickview,productbrowse,1,0,13,"2022-11-02 16:59:08"," productbrowsequickview",/google+redesign/bags/water+bottles+and+tumblers/quickview,1501077990,20
5248418277725722133,1,1501077990,1,52484182777257221331501077990,1,NULL,basket,1,0,14,"2022-11-02 16:59:09"," basket",/basket.html,1501077990,20
5248418277725722133,1,1501077990,1,52484182777257221331501077990,1,NULL,singin,1,0,15,"2022-11-02 16:59:10"," singin",/signin.html,1501077990,20
5248418277725722133,1,1501077990,1,52484182777257221331501077990,1,NULL,basket,1,0,16,"2022-11-02 16:59:11"," basket",/basket.html,1501077990,20
5248418277725722133,1,1501077990,1,52484182777257221331501077990,1,NULL,yourinfo,1,0,17,"2022-11-02 16:59:12"," yourinfo",/yourinfo.html,1501077990,20
5248418277725722133,1,1501077990,1,52484182777257221331501077990,1,NULL,payment,1,0,18,"2022-11-02 16:59:13"," payment",/payment.html,1501077990,20
5248418277725722133,1,1501077990,1,52484182777257221331501077990,1,NULL,revieworder,1,0,19,"2022-11-02 16:59:14"," revieworder",/revieworder.html,1501077990,20
5248418277725722133,1,1501077990,1,52484182777257221331501077990,1,NULL,ordercomplete,1,0,20,"2022-11-02 16:59:15"," ordercomplete",/ordercompleted.html,1501077990,20
