fullvisitorId,visitNumber,customerPath,eventCount
4735021838862063499,2," Landing, basket, singin, register, store, basket, yourinfo, payment, revieworder, ordercomplete",10
4737716055104076300,1," Landing, singin, register, basket, search, searchsearch quickview, search, searchsearch quickview, basket, productpageshopbycategory, basket, yourinfo, payment, revieworder, ordercomplete",15
473905218555423969,1," Landing, singin, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, basket, singin, register, store, basket, yourinfo, home, productbrowseshopbycategory, productbrowsequickview, payment, revieworder, ordercomplete",17
47511660497565285,1," Landing, singin, store, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, basket, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, basket, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, basket, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, basket, productpageshopbycategory, basket, yourinfo, payment, myaccount, myaccount, basket, yourinfo, payment, basket, yourinfo, payment, basket, productbrowseshopbycategory, productbrowsequickview, basket, yourinfo, payment, revieworder, ordercomplete",48
4773573244753299893,1," Landing, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, basket, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, basket, singin, basket, yourinfo, payment, yourinfo, payment, revieworder, ordercomplete",22
478403815632492375,3," Landingshopbycategory, home, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowsequickview, productbrowseshopbycategory, productpageshopbycategory, productbrowseshopbycategory, basket, productpageshopbycategory, basket, productpageshopbycategory, basket, singin, register, store, basket, yourinfo, payment, ordercomplete",27
4787370740481074044,2," Landing, basket, singin, register, store, basket, yourinfo, payment, revieworder, ordercomplete",10
4795790370118359645,3," Landingshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, basket, singin, register, store, basket, yourinfo, payment, revieworder, ordercomplete",17
4807930160918189094,1," Landing, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, store, productbrowseshopbycategory, productbrowseshopbycategory, productpageshopbycategory, basket, store, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, basket, singin, register, store, basket, yourinfo, payment, revieworder, ordercomplete",23
481908738776854721,1," Landing, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, basket, singin, register, basket, yourinfo, payment, revieworder, ordercomplete",15
4827442520440231767,1," Landingshopbycategory, basket, store, search, searchsearch quickview, productpageshopbycategory, basket, singin, register, store, basket, yourinfo, payment, ordercomplete",14
4845279744517849233,2," Landingshopbycategory, home, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbybrand, basket, singin, register, store, basket, yourinfo, payment, revieworder, ordercomplete",18
4855673784399652593,1," Landing, productbrowseshopbybrand, productpageshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, basket, productpageshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, basket, singin, register, store, basket, yourinfo, payment, revieworder, ordercomplete",23
4858273376881706416,2," Landingshopbycategory, basket, singin, register, store, basket, yourinfo, payment, revieworder, ordercomplete",10
4871826258834761103,1," Landing, basket, yourinfo, payment, revieworder, ordercomplete",6
4871978976437661341,1," Landingshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowsequickview, basket, singin, register, store, productbrowseshopbycategory, basket, yourinfo, payment, revieworder, ordercomplete",16
4883249725302903151,1," Landing, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, basket, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, basket, singin, register, store, basket, yourinfo, payment, revieworder, ordercomplete",27
4901167500019826035,4," Landing, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowseshopbybrand, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, storepolicies, basket, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, basket, singin, basket, yourinfo, payment, revieworder, yourinfo, payment, revieworder, ordercomplete",41
4902563928132780662,3," productbrowsequickview, productpageshopbycategory, store, basket, productbrowseshopbycategory, basket, singin, register, store, productbrowseshopbybrand, productbrowsequickview, basket, yourinfo, payment, revieworder, ordercomplete",16
491177567878140069,1," Landing, productpageshopbycategory, productbrowseshopbycategory, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, store, productpageshopbycategory, home, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productpageshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, basket, productpageshopbycategory, productpageshopbycategory, basket, yourinfo, payment, revieworder, ordercomplete",31
4920953157538129017,1," Landingshopbycategory, basket, singin, register, store, basket, store, singin, basket, productpageshopbycategory, basket, singin, yourinfo, payment, ordercomplete",15
4921798700570421930,2," Landingshopbycategory, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productpageshopbycategory, basket, productbrowseshopbycategory, basket, singin, basket, yourinfo, payment, revieworder, ordercomplete",14
4938796308846198678,8," Landingshopbycategory, basket, singin, basket, yourinfo, payment, revieworder, ordercomplete",8
4950411203281265700,10," Landing, singin, store, basket, home, basket, productbrowseshopbycategory, productbrowsequickview, basket, productbrowseshopbycategory, productbrowsequickview, basket, yourinfo, payment, revieworder, ordercomplete",16
4952396078130707023,1," Landingshopbycategory, productbrowsequickview, productpageshopbycategory, basket, singin, basket, singin, register, store, basket, yourinfo, payment, revieworder, ordercomplete",14
4957622252319100547,1," Landing, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowsequickview, basket, singin, register, store, basket, yourinfo, payment, revieworder, ordercomplete",17
4958103240836842867,1," Landing, productbrowseshopbycategory, productbrowseshopbybrand, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, basket, productbrowseshopbybrand, productbrowsequickview, productpageshopbycategory, basket, singin, yourinfo, payment, revieworder, ordercomplete",16
4978615078876520186,2," Landingshopbycategory, productpageshopbycategory, productbrowseshopbycategory, productpageshopbycategory, productbrowseshopbycategory, basket, yourinfo, payment, revieworder, ordercomplete",10
4981679382824177253,1," Landing, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowseshopbycategory, basket, singin, register, store, basket, home, productpageshopbycategory, basket, yourinfo, payment, revieworder, ordercomplete",32
4984366501121503466,26," Landing, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productpageshopbycategory, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, basket, singin, yourinfo, payment, revieworder, ordercomplete",34
4988517937139937145,6," Landing, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowsequickview, basket, singin, yourinfo, payment, revieworder, ordercomplete",21
5000038412644544234,2," Landing, productpageshopbycategory, productpageshopbycategory, productpageshopbycategory, basket, singin, basket, productpageshopbycategory, productbrowseshopbycategory, productpageshopbycategory, productpageshopbycategory, basket, yourinfo, payment, revieworder, ordercomplete",16
5001293816565919651,2," Landingshopbycategory, productpageshopbycategory, basket, store, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, store, productbrowseshopbycategory, basket, singin, register, store, basket, yourinfo, payment, revieworder, ordercomplete",18
5021888768610000663,2," Landing, productbrowseshopbycategory, productbrowseshopbybrand, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, basket, singin, basket, singin, basket, yourinfo, payment, revieworder, ordercomplete",15
5039693679894183284,4," Landing, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowsequickview, basket, yourinfo, payment, yourinfo, payment, yourinfo, payment, revieworder, ordercomplete",16
5056841379210378275,5," Landing, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, basket, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, singin, store, basket, yourinfo, basket, yourinfo, payment, revieworder, ordercomplete",41
5063074873295543663,1," Landing, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, basket, yourinfo, basket, yourinfo, payment, revieworder, ordercomplete",12
5066382323992610838,8," Landing, productbrowseshopbycategory, productpageshopbycategory, basket, home, productpageshopbycategory, productbrowseshopbycategory, productpageshopbycategory, productpageshopbycategory, singin, basket, yourinfo, payment, revieworder, ordercomplete",15
5095160033645238155,1," Landing, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, basket, productpageshopbycategory, basket, productbrowseshopbycategory, productbrowsequickview, basket, singin, register, store, basket, yourinfo, payment, revieworder, payment, basket, yourinfo, payment, revieworder, ordercomplete",23
5097087346105463693,5," Landing, basket, singin, basket, store, search, searchsearch quickview, basket, yourinfo, payment, revieworder, ordercomplete",12
5112369122544987822,19," Landing, basket, productpageshopbycategory, basket, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, basket, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, basket, singin, yourinfo, payment, revieworder, ordercomplete",17
5125140299363465569,8," Landing, productpageshopbycategory, productbrowseshopbycategory, productpageshopbycategory, productpageshopbycategory, basket, singin, basket, yourinfo, payment, revieworder, ordercomplete",12
5135901390896357467,10," Landingquickview, basket, productbrowseshopbycategory, productbrowseshopbycategory, home, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowsequickview, basket, yourinfo, payment, revieworder, basket, yourinfo, payment, revieworder, ordercomplete",21
5135901390896357467,12," Landing, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowsequickview, search, searchsearch quickview, basket, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowsequickview, basket, productbrowseshopbycategory, basket, yourinfo, payment, revieworder, ordercomplete",24
5139927098906360724,3," Landing, basket, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowsequickview, basket, productbrowseshopbycategory, basket, productpageshopbycategory, productpageshopbycategory, productpageshopbycategory, basket, productpageshopbycategory, productbrowseshopbycategory, productpageshopbycategory, basket, productpageshopbycategory, basket, productbrowseshopbycategory, basket, productbrowseshopbycategory, basket, productbrowsequickview, basket, singin, basket, productbrowseshopbycategory, productbrowsequickview, basket, yourinfo, payment, revieworder, ordercomplete",40
5155886278275887447,2," Landing, singin, register, store, basket, productbrowseshopbycategory, productbrowsequickview, basket, yourinfo, payment, productbrowseshopbycategory, productbrowsequickview, basket, yourinfo, payment, productbrowseshopbycategory, basket, yourinfo, payment, revieworder, payment, revieworder, ordercomplete",23
5185645869012304658,4," Landing, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productpageshopbycategory, basket, yourinfo, payment, revieworder, ordercomplete",11
5185882727774791811,2," Landing, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowsequickview, basket, yourinfo, payment, revieworder, ordercomplete",23
5199370466032130686,2," Landing, basket, singin, store, myaccount, myaccount, myaccount, productbrowseshopbycategory, store, storestore quickview, basket, yourinfo, payment, revieworder, basket, yourinfo, payment, revieworder, ordercomplete",19
5215840735346366486,1," Landing, productbrowseshopbybrand, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, basket, singin, basket, yourinfo, payment, revieworder, ordercomplete",14
5215840735346366486,2," Landing, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, basket, singin, basket, yourinfo, payment, revieworder, ordercomplete",15
5215840735346366486,3," Landing, productbrowseshopbycategory, productbrowsequickview, basket, singin, basket, yourinfo, payment, revieworder, ordercomplete",10
5215840735346366486,4," Landing, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, basket, singin, basket, yourinfo, payment, revieworder, ordercomplete",16
5224330515080725566,1," Landing, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productpageshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productpageshopbycategory, productpageshopbycategory, productbrowseshopbycategory, productpageshopbycategory, productbrowseshopbycategory, productpageshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, basket, singin, register, store, basket, yourinfo, payment, revieworder, ordercomplete",31
5232863160454746212,2," Landing, productbrowseshopbycategory, productbrowsequickview, basket, singin, basket, yourinfo, payment, revieworder, ordercomplete",10
5239443997664471780,2," Landing, basket, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowsequickview, basket, yourinfo, productbrowseshopbycategory, basket, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, yourinfo, payment, revieworder, ordercomplete",17
5248418277725722133,1," Landing, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, basket, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, basket, singin, basket, yourinfo, payment, revieworder, ordercomplete",20
525470181967108180,2," Landing, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, basket, store, productbrowseshopbycategory, home, productbrowseshopbycategory, basket, singin, basket, singin, register, store, basket, yourinfo, payment, ordercomplete",19
5256372508003021503,5," Landing, productbrowseshopbycategory, productbrowsequickview, basket, singin, basket, yourinfo, payment, revieworder, ordercomplete",10
5258378690008715588,1," Landingshopbycategory, basket, singin, yourinfo, payment, revieworder, ordercomplete",7
527426783375720325,3," Landing, productbrowseshopbycategory, productbrowsequickview, basket, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, basket, singin, register, store, basket, yourinfo, payment, revieworder, ordercomplete",20
5286653810282194817,5," Landingshopbycategory, singin, store, basket, productpageshopbycategory, productpageshopbycategory, productpageshopbycategory, productpageshopbycategory, productpageshopbycategory, productpageshopbycategory, productpageshopbycategory, basket, store, storestore quickview, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, basket, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowsequickview, store, productpageshopbycategory, basket, productpageshopbycategory, productbrowseshopbycategory, store, storestore quickview, productpageshopbycategory, storepolicies, storepolicies, basket, productpageshopbycategory, basket, productpageshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory",65
5292294760335216459,3," storestore quickview, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, basket, productbrowseshopbycategory, productbrowsequickview, basket, singin, yourinfo, payment, revieworder, ordercomplete",15
5296297372596099151,2," Landingshopbycategory, productpageshopbycategory, productpageshopbycategory, productpageshopbycategory, productpageshopbycategory, productpageshopbycategory, productpageshopbycategory, productpageshopbycategory, productpageshopbycategory, productpageshopbycategory, productpageshopbycategory, productpageshopbycategory, productpageshopbycategory, productpageshopbycategory, basket, singin, register, store, productpageshopbycategory, store, basket, productbrowseshopbycategory, productbrowseshopbycategory, productpageshopbycategory, productbrowseshopbycategory, productpageshopbycategory, productbrowseshopbycategory, productpageshopbycategory, basket, yourinfo, payment, yourinfo, payment, productbrowseshopbycategory, productpageshopbycategory, basket, yourinfo, payment, revieworder, ordercomplete",40
5322397769480961983,3," Landing, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, basket, productpageshopbycategory, basket, singin, register, store, basket, yourinfo, payment, revieworder, payment, yourinfo, payment, revieworder, ordercomplete",19
5328385563084211127,2," Landing, productbrowseshopbycategory, productpageshopbycategory, productpageshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, basket, productpageshopbycategory, basket, singin, basket, yourinfo, payment, revieworder, ordercomplete",16
5342879446684210628,4," Landing, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, basket, yourinfo, payment, revieworder, ordercomplete",18
5355878105237295955,1," Landing, basket, singin, register, store, productbrowseshopbycategory, productbrowseshopbycategory, basket, yourinfo, payment, revieworder, ordercomplete",12
5365708442015077167,1," Landing, productpageshopbycategory, basket, productpageshopbycategory, productpageshopbycategory, basket, productpageshopbycategory, productpageshopbycategory, singin, yourinfo, payment, productbrowseshopbycategory, wishlist, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, basket, productbrowseshopbycategory, basket, productpageshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, basket, yourinfo, myaccount, basket, payment, revieworder, ordercomplete",34
5367424131768491778,1," Landingshopbycategory, productbrowseshopbycategory, basket, singin, payment, revieworder, basket, payment, revieworder, ordercomplete",10
5369128368163820088,3," Landing, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productpageshopbycategory, productbrowseshopbycategory, basket, yourinfo, payment, revieworder, ordercomplete",11
5369585818624352954,2," Landingshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, basket, singin, register, store, basket, yourinfo, payment, revieworder, ordercomplete",23
5402571042001627330,9," Landing, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, basket, productbrowseshopbycategory, productbrowsequickview, basket, yourinfo, payment, revieworder, ordercomplete",13
5402571042001627330,10," Landing, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, basket, yourinfo, payment, revieworder, ordercomplete",9
5402622110310553851,3," Landing, productbrowseshopbycategory, productbrowsequickview, basket, singin, register, store, basket, yourinfo, payment, revieworder, ordercomplete",12
543368443296403226,2," Landingshopbycategory, productbrowseshopbycategory, productbrowsequickview, basket, singin, register, store, basket, yourinfo, payment, revieworder, ordercomplete",12
5437013238128269518,1," Landing, productbrowseshopbycategory, productpageshopbycategory, productbrowseshopbycategory, basket, singin, register, store, basket, yourinfo, payment, revieworder, ordercomplete",13
5441957633456467994,9," Landing, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, basket, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, basket, productbrowseshopbycategory, productbrowsequickview, basket, yourinfo, payment, basket, home, basket, yourinfo, basket, yourinfo, basket, home, basket, home, basket, productbrowseshopbycategory, basket, yourinfo, payment, revieworder, ordercomplete",38
544222846238969798,1," Landingshopbycategory, productbrowsequickview, basket, productbrowseshopbycategory, basket, singin, register, singin, register, basket, yourinfo, payment, yourinfo, payment, revieworder, ordercomplete",16
5451348672261739783,2," Landingshopbycategory, basket, singin, register, store, basket, yourinfo, payment, ordercomplete",9
5470058724579220258,4," Landing, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowseshopbycategory, basket, yourinfo, payment, revieworder, basket, yourinfo, payment, revieworder, ordercomplete",18
5481081028229796179,1," Landing, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, basket, productbrowseshopbycategory, productbrowsequickview, basket, productbrowseshopbycategory, productbrowsequickview, basket, store, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, basket, singin, register, store, basket, store, productbrowseshopbycategory, basket, yourinfo, payment, revieworder, ordercomplete",33
5508164318239659326,2," Landingshopbycategory, productpageshopbycategory, productbrowseshopbycategory, productpageshopbycategory, search, searchsearch quickview, basket, singin, register, store, search, searchsearch quickview, productpageshopbycategory, search, basket, yourinfo, payment, revieworder, ordercomplete",19
5538435101700540876,3," Landingshopbycategory, productbrowsequickview, basket, singin, basket, yourinfo, payment, yourinfo, payment, revieworder, ordercomplete",11
5540724306740925009,1," Landing, productbrowseshopbycategory, productbrowsequickview, basket, singin, register, store, basket, yourinfo, payment, revieworder, ordercomplete",12
5546793669751235607,4," Landing, store, productbrowseshopbycategory, productbrowsequickview, basket, yourinfo, payment, revieworder, ordercomplete",9
5552453019078254306,2," Landing, basket, productbrowseshopbycategory, productbrowsequickview, home, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowsequickview, basket, yourinfo, payment, revieworder, ordercomplete",14
5564329510174099370,4," Landing, productbrowseshopbycategory, productbrowsequickview, basket, singin, yourinfo, payment, revieworder, ordercomplete",9
5569275433551045400,2," Landing, productbrowseshopbycategory, productpageshopbycategory, productpageshopbycategory, singin, register, store, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, basket, yourinfo, payment, ordercomplete",14
557267724728292293,1," Landingshopbycategory, productbrowseshopbycategory, basket, singin, basket, singin, register, store, basket, yourinfo, payment, revieworder, ordercomplete",13
5584411114546174652,9," Landing, productpageshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, basket, yourinfo, payment, revieworder, basket, yourinfo, payment, revieworder, ordercomplete",15
5584411114546174652,12," Landing, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowsequickview, basket, yourinfo, payment, revieworder, ordercomplete",12
5587285412268223147,1," Landing, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, basket, singin, register, store, basket, yourinfo, payment, revieworder, ordercomplete",21
5590346028970118637,1," Landing, search, searchsearch quickview, productpageshopbycategory, basket, singin, register, store, productbrowseshopbycategory, productpageshopbycategory, basket, yourinfo, payment, ordercomplete",14
5612807768965191337,2," Landing, productbrowseshopbycategory, search, searchsearch quickview, productpageshopbycategory, basket, yourinfo, payment, revieworder, ordercomplete",10
5614933090112217012,4," Landing, singin, store, productbrowseshopbycategory, productbrowsequickview, store, productbrowseshopbycategory, home, productpageshopbycategory, basket, yourinfo, payment, revieworder, basket, yourinfo, payment, revieworder, ordercomplete",18
5615435557331654733,1," Landing, productbrowseshopbycategory, store, storestore quickview, productpageshopbycategory, store, storestore quickview, basket, singin, register, store, basket, yourinfo, payment, revieworder, ordercomplete",16
5639438910924480453,1," Landing, productpageshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, basket, singin, register, store, productbrowseshopbycategory, productbrowsequickview, basket, yourinfo, payment, revieworder, ordercomplete",23
